temp_max,temp_min,temp_mean,rh_max,rh_min,rh_mean,ws_max,ws_gust_max,ws_mean,precip,rain,et0,station,lat,lon,date
19.8,15.3,17.2,85,60,76,2.91,6.5,1.66,0.5,0.5,1.69,동해,37.5006,129.1128,2024-10-07
18.1,14.6,16.3,91,75,83,2.79,5.7,1.77,7.8,7.8,1.13,동해,37.5006,129.1128,2024-10-08
18.5,13.8,16.2,91,65,79,2.91,6.6,1.72,1.1,1.1,1.74,동해,37.5006,129.1128,2024-10-09
20.4,10.9,16.1,86,58,73,2.26,5.7,1.32,0.0,0.0,2.45,동해,37.5006,129.1128,2024-10-10
20.5,11.4,16.0,86,66,80,2.34,5.8,1.57,0.1,0.1,2.57,동해,37.5006,129.1128,2024-10-11
22.8,9.9,16.0,87,44,72,2.74,6.0,1.78,0.0,0.0,2.96,동해,37.5006,129.1128,2024-10-12
22.0,11.8,17.5,82,60,74,3.2,7.2,1.52,0.1,0.1,2.45,동해,37.5006,129.1128,2024-10-13
21.9,16.2,18.9,95,71,83,2.86,5.6,1.65,5.7,5.7,1.22,동해,37.5006,129.1128,2024-10-14
22.8,14.1,18.8,97,77,86,3.09,6.0,1.22,1.0,1.0,1.43,동해,37.5006,129.1128,2024-10-15
19.5,15.4,17.9,93,81,87,3.6,6.6,2.21,8.1,8.1,1.55,동해,37.5006,129.1128,2024-10-16
22.6,12.0,17.4,95,68,82,3.02,6.7,1.97,0.0,0.0,2.3,동해,37.5006,129.1128,2024-10-17
21.1,14.0,17.3,98,72,87,4.85,10.2,1.98,15.5,15.5,0.94,동해,37.5006,129.1128,2024-10-18
17.5,11.9,15.0,92,68,84,7.64,15.8,5.49,37.5,37.5,1.02,동해,37.5006,129.1128,2024-10-19
13.6,11.4,12.7,70,54,62,6.08,12.5,4.25,0.5,0.5,2.21,동해,37.5006,129.1128,2024-10-20
18.7,12.5,15.8,87,66,76,2.86,6.5,1.46,0.0,0.0,1.47,동해,37.5006,129.1128,2024-10-21
17.5,15.2,16.4,97,82,91,1.87,5.5,0.76,19.3,19.3,0.55,동해,37.5006,129.1128,2024-10-22
18.0,10.7,15.0,95,50,68,14.88,30.6,6.19,0.6,0.6,2.72,동해,37.5006,129.1128,2024-10-23
18.1,7.1,12.3,77,39,65,4.03,7.6,2.59,0.0,0.0,2.58,동해,37.5006,129.1128,2024-10-24
18.7,8.8,13.9,85,66,76,1.7,5.0,1.38,0.0,0.0,2.16,동해,37.5006,129.1128,2024-10-25
19.3,11.7,15.6,95,72,82,2.1,5.2,1.26,0.8,0.8,1.8,동해,37.5006,129.1128,2024-10-26
20.3,12.0,15.7,93,55,79,3.06,5.8,1.55,0.0,0.0,1.35,동해,37.5006,129.1128,2024-10-27
15.5,12.6,14.5,95,70,84,5.29,10.6,2.8,18.1,18.1,0.79,동해,37.5006,129.1128,2024-10-28
17.7,10.3,14.5,86,55,70,3.18,7.2,1.55,0.0,0.0,1.99,동해,37.5006,129.1128,2024-10-29
19.7,9.2,13.8,88,54,72,2.71,6.4,1.73,0.0,0.0,2.3,동해,37.5006,129.1128,2024-10-30
20.7,9.3,14.1,88,54,74,3.79,8.5,1.93,0.0,0.0,2.19,동해,37.5006,129.1128,2024-10-31
17.8,9.5,14.0,81,57,71,1.87,4.5,1.27,1.3,1.3,0.91,동해,37.5006,129.1128,2024-11-01
18.6,13.6,16.2,92,63,82,5.38,12.2,3.39,4.3,4.3,1.43,동해,37.5006,129.1128,2024-11-02
20.8,9.8,14.8,90,57,76,4.35,9.1,2.4,0.0,0.0,2.26,동해,37.5006,129.1128,2024-11-03
21.1,10.6,15.4,82,45,69,4.01,9.8,1.85,0.0,0.0,1.91,동해,37.5006,129.1128,2024-11-04
13.4,10.6,12.1,91,74,85,5.28,10.8,3.19,7.8,7.8,0.92,동해,37.5006,129.1128,2024-11-05
12.7,4.2,8.9,85,31,60,5.45,11.4,3.13,0.0,0.0,2.24,동해,37.5006,129.1128,2024-11-06
15.3,4.0,9.5,84,57,73,4.14,9.1,2.06,0.0,0.0,1.87,동해,37.5006,129.1128,2024-11-07
14.8,5.0,10.0,85,68,80,3.71,8.7,1.85,0.1,0.1,1.6,동해,37.5006,129.1128,2024-11-08
15.9,7.4,11.7,86,74,81,2.26,4.8,1.34,0.3,0.3,1.29,동해,37.5006,129.1128,2024-11-09
19.2,8.9,13.2,88,61,79,2.02,4.8,1.38,0.0,0.0,1.43,동해,37.5006,129.1128,2024-11-10
18.8,7.6,13.2,94,53,78,3.78,7.9,2.22,1.0,1.0,1.89,동해,37.5006,129.1128,2024-11-11
19.9,10.9,14.5,85,44,71,2.95,6.5,1.69,0.0,0.0,2.05,동해,37.5006,129.1128,2024-11-12
16.3,11.0,13.7,97,62,81,2.83,6.5,1.63,6.7,6.7,1.19,동해,37.5006,129.1128,2024-11-13
20.2,8.6,13.8,91,45,73,3.15,6.4,1.84,0.1,0.1,1.44,동해,37.5006,129.1128,2024-11-14
18.0,9.1,14.2,92,69,83,2.08,4.8,1.31,0.4,0.4,1.04,동해,37.5006,129.1128,2024-11-15
23.6,13.0,17.2,92,44,74,2.44,5.9,1.47,0.7,0.7,1.98,동해,37.5006,129.1128,2024-11-16
16.6,9.8,13.0,95,58,78,6.79,15.2,3.39,2.6,2.6,0.92,동해,37.5006,129.1128,2024-11-17
10.0,1.8,5.7,60,31,49,7.05,15.5,4.86,0.0,0.0,2.07,동해,37.5006,129.1128,2024-11-18
12.3,2.0,6.5,72,41,62,3.51,8.3,2.04,0.0,0.0,1.39,동해,37.5006,129.1128,2024-11-19
14.3,3.3,7.6,80,41,67,3.25,6.5,2.06,0.0,0.0,1.64,동해,37.5006,129.1128,2024-11-20
14.9,3.2,8.2,82,41,68,4.15,9.3,2.38,0.0,0.0,1.75,동해,37.5006,129.1128,2024-11-21
10.6,4.0,7.6,84,45,62,6.14,13.7,3.51,0.0,0.0,1.79,동해,37.5006,129.1128,2024-11-22
8.4,3.8,6.0,95,50,73,4.12,9.6,2.64,3.8,3.8,1.01,동해,37.5006,129.1128,2024-11-23
12.4,1.6,5.8,86,43,67,3.35,8.8,1.93,0.0,0.0,1.55,동해,37.5006,129.1128,2024-11-24
17.0,1.3,8.7,78,39,64,5.74,13.2,2.73,0.0,0.0,2.01,동해,37.5006,129.1128,2024-11-25
12.6,5.5,9.8,94,46,70,7.42,16.9,4.42,20.1,20.1,1.47,동해,37.5006,129.1128,2024-11-26
5.2,0.7,3.5,64,39,55,7.16,17.2,3.73,0.6,0.2,1.56,동해,37.5006,129.1128,2024-11-27
5.9,1.0,3.1,74,50,61,4.94,12.8,2.39,0.0,0.0,1.06,동해,37.5006,129.1128,2024-11-28
6.1,-2.5,1.9,64,42,54,6.63,14.9,3.8,0.0,0.0,1.68,동해,37.5006,129.1128,2024-11-29
10.2,-0.4,4.4,82,42,61,5.84,13.9,3.06,0.0,0.0,1.65,동해,37.5006,129.1128,2024-11-30
13.6,1.7,7.5,87,39,68,2.84,7.9,1.41,2.2,2.2,1.37,동해,37.5006,129.1128,2024-12-01
15.9,5.1,9.5,87,46,73,4.76,10.6,1.82,0.0,0.0,1.46,동해,37.5006,129.1128,2024-12-02
8.8,0.1,4.2,86,18,47,4.3,10.4,3.34,0.0,0.0,1.84,동해,37.5006,129.1128,2024-12-03
7.6,-1.6,2.4,71,19,43,3.62,8.5,2.03,0.0,0.0,1.65,동해,37.5006,129.1128,2024-12-04
7.6,-0.9,3.1,67,27,51,4.07,11.1,1.8,0.0,0.0,1.47,동해,37.5006,129.1128,2024-12-05
7.1,1.1,3.7,51,16,33,7.31,16.0,4.69,0.0,0.0,2.54,동해,37.5006,129.1128,2024-12-06
5.9,-1.6,1.4,48,24,38,5.9,13.5,3.7,0.0,0.0,1.97,동해,37.5006,129.1128,2024-12-07
5.9,-3.0,0.3,54,24,41,7.76,16.6,3.7,0.0,0.0,1.86,동해,37.5006,129.1128,2024-12-08
8.4,-2.1,1.5,55,21,39,3.67,7.1,2.63,0.0,0.0,1.8,동해,37.5006,129.1128,2024-12-09
8.9,-0.9,2.5,62,29,48,3.85,7.3,2.55,0.0,0.0,1.7,동해,37.5006,129.1128,2024-12-10
7.8,1.1,3.7,98,47,72,4.93,11.7,3.04,15.9,11.7,0.99,동해,37.5006,129.1128,2024-12-11
5.8,-0.4,1.8,95,43,71,3.11,7.5,2.03,1.5,0.6,1.16,동해,37.5006,129.1128,2024-12-12
7.5,-0.9,2.4,52,26,41,5.53,11.8,3.0,0.0,0.0,1.73,동해,37.5006,129.1128,2024-12-13
4.5,-3.4,-0.2,54,23,41,7.44,16.2,4.56,0.0,0.0,1.95,동해,37.5006,129.1128,2024-12-14
5.9,-1.4,1.7,62,33,43,7.54,17.2,4.06,0.0,0.0,1.84,동해,37.5006,129.1128,2024-12-15
5.3,-4.0,0.4,67,29,46,4.22,9.6,1.77,0.0,0.0,1.26,동해,37.5006,129.1128,2024-12-16
5.4,-2.7,0.9,59,31,43,5.92,13.1,3.02,0.0,0.0,1.65,동해,37.5006,129.1128,2024-12-17
4.1,-4.1,-0.2,78,31,53,6.11,13.7,3.45,3.3,0.0,1.39,동해,37.5006,129.1128,2024-12-18
3.8,-2.8,0.2,72,56,64,5.04,10.5,2.54,0.1,0.0,1.26,동해,37.5006,129.1128,2024-12-19
6.6,-1.6,1.9,66,28,47,3.89,8.9,2.39,0.0,0.0,1.46,동해,37.5006,129.1128,2024-12-20
4.9,-2.4,2.0,75,36,60,6.19,13.9,3.73,0.1,0.1,1.4,동해,37.5006,129.1128,2024-12-21
1.0,-6.7,-3.5,65,30,51,5.03,10.2,4.17,0.0,0.0,1.4,동해,37.5006,129.1128,2024-12-22
5.8,-4.5,-0.3,61,32,48,5.1,11.6,3.56,0.0,0.0,1.63,동해,37.5006,129.1128,2024-12-23
7.2,-3.9,0.1,62,17,46,3.62,7.2,2.29,0.0,0.0,1.48,동해,37.5006,129.1128,2024-12-24
5.7,-2.1,2.1,66,33,44,3.98,8.6,2.44,0.0,0.0,1.41,동해,37.5006,129.1128,2024-12-25
5.5,-2.3,2.4,72,26,48,6.37,13.7,3.42,0.0,0.0,1.72,동해,37.5006,129.1128,2024-12-26
1.3,-6.1,-2.5,49,24,39,7.36,17.4,5.56,0.0,0.0,1.79,동해,37.5006,129.1128,2024-12-27
0.9,-5.4,-2.4,52,24,38,6.52,15.3,4.52,0.0,0.0,1.7,동해,37.5006,129.1128,2024-12-28
5.7,-3.8,0.5,61,28,47,4.93,10.7,1.81,0.0,0.0,1.3,동해,37.5006,129.1128,2024-12-29
9.2,0.5,5.0,86,47,65,5.22,11.1,1.86,0.1,0.1,0.95,동해,37.5006,129.1128,2024-12-30
6.4,-1.4,2.4,72,21,41,6.58,14.1,3.61,0.0,0.0,1.98,동해,37.5006,129.1128,2024-12-31
0.6,-9.7,-5.6,66,39,48,1.94,6.6,1.12,0.0,0.0,0.89,인제,38.0624,128.1706,2022-01-01
3.0,-5.4,-1.7,79,26,52,4.4,12.6,2.34,0.1,0.0,1.11,인제,38.0624,128.1706,2022-01-02
0.6,-6.8,-3.3,77,37,59,5.39,14.7,2.56,0.0,0.0,1.03,인제,38.0624,128.1706,2022-01-03
1.3,-5.5,-2.6,80,21,55,3.28,9.8,1.94,0.0,0.0,1.1,인제,38.0624,128.1706,2022-01-04
5.1,-7.6,-2.6,87,31,52,1.7,4.2,1.0,0.0,0.0,0.98,인제,38.0624,128.1706,2022-01-05
2.7,-6.8,-2.9,88,25,59,2.12,7.3,1.04,0.0,0.0,1.04,인제,38.0624,128.1706,2022-01-06
3.4,-7.5,-3.4,63,24,44,2.1,7.0,1.13,0.0,0.0,1.13,인제,38.0624,128.1706,2022-01-07
4.0,-7.0,-1.7,91,44,60,5.12,13.3,2.42,0.0,0.0,0.88,인제,38.0624,128.1706,2022-01-08
5.5,-4.7,0.8,98,48,79,2.62,8.2,1.17,0.2,0.0,0.99,인제,38.0624,128.1706,2022-01-09
4.8,-5.4,-1.1,90,40,72,2.46,6.9,1.47,0.7,0.0,0.97,인제,38.0624,128.1706,2022-01-10
-1.0,-10.6,-6.1,84,34,56,4.53,12.6,3.37,0.2,0.0,0.97,인제,38.0624,128.1706,2022-01-11
-3.1,-11.6,-8.0,53,23,38,3.62,9.8,2.38,0.0,0.0,1.12,인제,38.0624,128.1706,2022-01-12
-5.5,-10.6,-8.3,54,28,42,5.8,15.8,3.76,0.0,0.0,1.11,인제,38.0624,128.1706,2022-01-13
-0.9,-11.9,-7.6,53,22,39,2.02,6.6,1.45,0.0,0.0,1.05,인제,38.0624,128.1706,2022-01-14
3.2,-8.7,-3.1,75,39,52,2.9,8.6,1.54,0.0,0.0,0.91,인제,38.0624,128.1706,2022-01-15
0.3,-7.3,-2.1,91,30,58,4.71,13.2,3.48,0.5,0.0,1.25,인제,38.0624,128.1706,2022-01-16
-1.6,-9.3,-6.4,59,20,47,5.94,16.7,3.42,0.0,0.0,1.18,인제,38.0624,128.1706,2022-01-17
-1.3,-10.4,-6.5,57,18,39,2.62,8.0,1.62,0.0,0.0,1.09,인제,38.0624,128.1706,2022-01-18
-2.3,-9.4,-5.5,74,35,54,2.79,8.0,1.65,2.3,0.1,0.55,인제,38.0624,128.1706,2022-01-19
1.4,-11.5,-5.4,84,30,58,1.43,4.5,0.9,0.3,0.0,1.06,인제,38.0624,128.1706,2022-01-20
4.5,-13.5,-5.4,87,19,51,1.81,5.5,1.06,0.0,0.0,1.22,인제,38.0624,128.1706,2022-01-21
3.8,-7.8,-2.3,87,55,69,2.3,6.9,1.14,0.0,0.0,0.64,인제,38.0624,128.1706,2022-01-22
7.6,-3.0,1.0,85,39,71,3.25,9.9,1.42,0.2,0.0,1.25,인제,38.0624,128.1706,2022-01-23
4.3,-2.6,1.2,87,57,74,4.36,11.0,2.79,0.0,0.0,0.98,인제,38.0624,128.1706,2022-01-24
3.3,-2.3,1.1,98,73,83,2.68,7.7,1.44,2.5,0.0,0.38,인제,38.0624,128.1706,2022-01-25
4.9,-3.2,0.5,98,35,71,3.72,10.6,2.18,0.4,0.0,1.28,인제,38.0624,128.1706,2022-01-26
4.5,-4.1,-0.9,71,26,51,2.1,7.4,1.16,0.0,0.0,1.29,인제,38.0624,128.1706,2022-01-27
2.9,-5.6,-2.6,65,19,47,3.91,10.8,1.86,0.0,0.0,1.41,인제,38.0624,128.1706,2022-01-28
0.8,-6.9,-4.0,60,19,43,3.96,11.2,2.14,0.0,0.0,1.37,인제,38.0624,128.1706,2022-01-29
2.2,-6.7,-3.2,54,19,38,2.0,7.0,1.03,0.0,0.0,1.34,인제,38.0624,128.1706,2022-01-30
3.0,-6.3,-2.5,71,21,40,3.09,9.2,1.64,0.0,0.0,1.42,인제,38.0624,128.1706,2022-01-31
1.1,-6.2,-2.1,87,40,63,5.02,13.6,3.16,2.7,0.0,1.12,인제,38.0624,128.1706,2022-02-01
0.1,-8.0,-4.7,82,24,56,5.1,14.0,3.08,0.0,0.0,1.29,인제,38.0624,128.1706,2022-02-02
0.1,-7.3,-4.4,66,18,41,4.8,13.4,3.04,0.0,0.0,1.55,인제,38.0624,128.1706,2022-02-03
-2.7,-10.2,-6.3,59,25,42,6.12,16.7,3.66,0.0,0.0,1.42,인제,38.0624,128.1706,2022-02-04
-3.9,-11.9,-8.9,62,26,47,5.81,15.9,3.43,0.0,0.0,1.19,인제,38.0624,128.1706,2022-02-05
-0.5,-11.6,-7.0,64,25,47,5.33,14.9,2.91,0.0,0.0,1.36,인제,38.0624,128.1706,2022-02-06
1.3,-10.5,-4.9,69,24,48,3.4,9.5,1.66,0.0,0.0,1.29,인제,38.0624,128.1706,2022-02-07
4.2,-8.4,-2.5,65,17,42,2.6,8.4,1.19,0.0,0.0,1.49,인제,38.0624,128.1706,2022-02-08
6.0,-8.1,-1.5,51,19,36,1.97,6.2,0.97,0.0,0.0,1.52,인제,38.0624,128.1706,2022-02-09
6.1,-4.2,0.0,69,24,42,2.73,7.7,1.2,0.0,0.0,1.64,인제,38.0624,128.1706,2022-02-10
7.6,-4.8,0.4,71,29,56,3.47,10.0,1.47,0.0,0.0,1.69,인제,38.0624,128.1706,2022-02-11
9.4,-1.5,2.5,91,21,61,3.2,8.6,1.08,0.0,0.0,1.77,인제,38.0624,128.1706,2022-02-12
8.1,-2.1,2.4,98,32,72,3.0,8.3,1.45,0.0,0.0,1.35,인제,38.0624,128.1706,2022-02-13
6.6,-1.2,2.2,93,47,75,4.81,12.7,2.63,3.0,0.1,1.18,인제,38.0624,128.1706,2022-02-14
-2.2,-9.1,-4.9,75,40,58,4.98,13.6,4.13,0.4,0.0,1.25,인제,38.0624,128.1706,2022-02-15
-5.1,-10.7,-8.6,63,22,40,6.22,17.0,4.36,0.0,0.0,1.4,인제,38.0624,128.1706,2022-02-16
0.0,-11.9,-7.4,50,15,35,3.21,9.3,1.74,0.0,0.0,1.46,인제,38.0624,128.1706,2022-02-17
4.5,-10.9,-3.5,48,15,33,2.64,8.4,1.42,0.0,0.0,1.81,인제,38.0624,128.1706,2022-02-18
3.0,-6.8,-1.4,60,25,43,5.0,13.6,2.52,0.1,0.0,1.48,인제,38.0624,128.1706,2022-02-19
-2.3,-9.4,-6.6,54,18,35,5.15,14.4,3.5,0.0,0.0,1.63,인제,38.0624,128.1706,2022-02-20
1.2,-10.3,-5.3,61,38,50,5.87,15.0,3.15,0.9,0.0,1.2,인제,38.0624,128.1706,2022-02-21
-1.6,-10.2,-6.5,60,23,37,6.87,18.2,3.67,0.0,0.0,1.62,인제,38.0624,128.1706,2022-02-22
-1.0,-12.1,-7.4,48,13,32,3.92,11.4,2.31,0.0,0.0,1.62,인제,38.0624,128.1706,2022-02-23
2.3,-11.0,-5.2,77,20,43,4.34,12.2,2.16,0.0,0.0,1.71,인제,38.0624,128.1706,2022-02-24
8.1,-6.2,-0.2,100,31,70,5.34,14.4,2.8,0.0,0.0,1.84,인제,38.0624,128.1706,2022-02-25
8.5,0.7,3.5,100,51,86,6.93,17.8,4.51,3.4,2.5,1.09,인제,38.0624,128.1706,2022-02-26
7.3,-4.2,1.1,88,33,66,6.99,18.0,3.47,0.0,0.0,2.0,인제,38.0624,128.1706,2022-02-27
